yearRequest,monthRequest,dateRequest,yearClosed,monthClosed,dateClosed,srvrequestid,caseagedays,status,servicename,latitude,longitude,district
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285621,3,Closed,Pothole,32.8237828,-117.15523,6
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285626,3,Closed,Pothole,32.8202229,-117.16648,6
2021,Mar,2021-03-19,,,,3285639,9,In Process,Pothole,32.6832957,-117.11215,8
2021,Mar,2021-03-19,2021,Mar,2021-03-19,3285640,0,Referred,Pothole,32.7781915,-117.06713,9
2021,Mar,2021-03-19,,,,3285644,9,In Process,Pothole,32.8021321,-117.25177,2
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285660,3,Closed,Pothole,32.8095614,-117.14508,7
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285673,3,Closed,Pothole,32.7902668,-117.20304,2
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285678,3,Closed,Pothole,32.802011,-117.1971,2
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285704,3,Closed,Pothole,32.7511911,-117.11124,9
2021,Mar,2021-03-19,,,,3285722,9,In Process,Pothole,32.8297671,-117.26274,1
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285725,3,Closed,Pothole,32.8201984,-117.16508,6
2021,Mar,2021-03-19,,,,3285742,9,In Process,Pothole,32.6984947,-117.13605,8
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285743,3,Closed,Pothole,32.7020118,-117.13545,8
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285779,3,Closed,Pothole,32.9470526,-117.09576,5
2021,Mar,2021-03-20,,,,3285806,9,In Process,Pothole,32.7095323,-117.1252,8
2021,Mar,2021-03-20,,,,3285811,9,In Process,Pothole,32.748161,-117.09443,9
2021,Mar,2021-03-20,,,,3285812,9,In Process,Pothole,32.7111301,-117.12527,8
2021,Mar,2021-03-20,,,,3285813,9,In Process,Pothole,32.7085093,-117.12524,8
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3285814,3,Closed,Pothole,32.6960607,-117.13382,8
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3285815,3,Closed,Pothole,32.6959308,-117.1339,8
2021,Mar,2021-03-20,,,,3285871,9,In Process,Pothole,32.7316622,-117.16395,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3285873,2,Closed,Pothole,32.7315149,-117.16384,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3285877,2,Closed,Pothole,32.7313558,-117.16677,3
2021,Mar,2021-03-20,,,,3285884,9,In Process,Pothole,32.730777,-117.1696,3
2021,Mar,2021-03-20,,,,3285886,9,In Process,Pothole,32.7307483,-117.16968,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3285889,2,Closed,Pothole,32.7306331,-117.17036,3
2021,Mar,2021-03-20,,,,3285893,9,In Process,Pothole,32.7304433,-117.17108,2
2021,Mar,2021-03-20,,,,3285898,9,In Process,Pothole,32.7300337,-117.17189,3
2021,Mar,2021-03-20,,,,3285914,9,In Process,Pothole,32.7286001,-117.17315,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3285918,2,Closed,Pothole,32.7276262,-117.17273,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3285919,2,Closed,Pothole,32.7275472,-117.17273,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3285988,2,Closed,Pothole,32.7465921,-117.14326,3
2021,Mar,2021-03-20,,,,3286030,9,In Process,Pothole,32.715675,-117.15564,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286031,2,Closed,Pothole,32.7159153,-117.15558,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286032,2,Closed,Pothole,32.7159342,-117.15562,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286039,2,Closed,Pothole,32.7198666,-117.15655,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286060,2,Closed,Pothole,32.7335005,-117.1595,3
2021,Mar,2021-03-20,,,,3286104,9,In Process,Pothole,32.9099933,-117.09931,5
2021,Mar,2021-03-20,,,,3286107,9,In Process,Pothole,32.9100435,-117.09916,5
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286121,2,Closed,Pothole,32.799147,-117.07273,7
2021,Mar,2021-03-20,2021,Mar,2021-03-25,3286128,5,Closed,Pothole,32.7521805,-117.15808,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286144,2,Closed,Pothole,32.9618166,-117.23416,1
2021,Mar,2021-03-20,,,,3286164,9,In Process,Pothole,32.7846331,-117.18954,2
2021,Mar,2021-03-20,2021,Mar,2021-03-20,3286172,0,Closed,Pothole,32.7696365,-117.20235,2
2021,Mar,2021-03-20,,,,3286177,9,In Process,Pothole,32.8296723,-117.27258,1
2021,Mar,2021-03-20,,,,3286190,9,In Process,Pothole,32.954947,-117.20937,1
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286221,2,Closed,Pothole,32.5868828,-117.06108,8
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286225,2,Closed,Pothole,32.5869958,-117.06109,8
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286243,2,Closed,Pothole,32.7742717,-117.15398,7
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286294,2,Closed,Pothole,32.7214686,-117.09405,4
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286342,2,Closed,Pothole,32.7007032,-117.14511,8
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286343,2,Closed,Pothole,32.8030281,-117.0137,7
2021,Mar,2021-03-20,,,,3286347,8,In Process,Pothole,32.752214,-117.13017,3
2021,Mar,2021-03-20,,,,3286351,8,In Process,Pothole,32.8030281,-117.0137,7
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286403,2,Closed,Pothole,32.7354936,-117.08693,4
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286431,2,Closed,Pothole,32.8205159,-117.16721,6
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286434,2,Closed,Pothole,32.7610579,-117.11946,3
2021,Mar,2021-03-20,,,,3286453,8,In Process,Pothole,32.8022897,-117.19784,2
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286466,2,Closed,Pothole,32.7582534,-117.10996,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286469,2,Closed,Pothole,32.7583495,-117.10994,3
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286480,2,Closed,Pothole,32.8006193,-117.0494,7
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286502,2,Closed,Pothole,32.8275379,-117.2061,6
2021,Mar,2021-03-20,,,,3286547,8,In Process,Pothole,32.827313,-117.14939,6
2021,Mar,2021-03-20,,,,3286604,8,In Process,Pothole,32.9313022,-117.24323,1
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286615,2,Closed,Pothole,32.7762144,-117.05267,9
2021,Mar,2021-03-20,,,,3286636,8,In Process,Pothole,33.0175646,-117.07221,5
2021,Mar,2021-03-20,2021,Mar,2021-03-20,3286652,0,Referred,Pothole,32.8117433,-117.2533,2
2021,Mar,2021-03-20,,,,3286659,8,In Process,Pothole,32.7503,-117.07064,9
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286665,2,Closed,Pothole,32.7781616,-117.06717,9
2021,Mar,2021-03-20,,,,3286666,8,In Process,Pothole,32.9799232,-117.25346,1
2021,Mar,2021-03-20,,,,3286668,8,In Process,Pothole,32.7789615,-117.06566,9
2021,Mar,2021-03-20,,,,3286677,8,In Process,Pothole,32.7865416,-117.23433,2
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286678,2,Closed,Pothole,32.7846033,-117.23432,2
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286679,2,Closed,Pothole,32.7847049,-117.23393,2
2021,Mar,2021-03-20,,,,3286680,8,In Process,Pothole,32.7850749,-117.23401,2
2021,Mar,2021-03-20,,,,3286681,8,In Process,Pothole,32.78582,-117.23438,2
2021,Mar,2021-03-20,2021,Mar,2021-03-20,3286695,0,Closed,Pothole,32.8203956,-117.16741,6
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286704,2,Closed,Pothole,32.8376642,-117.19602,6
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286718,2,Closed,Pothole,33.0082654,-117.06103,5
2021,Mar,2021-03-20,,,,3286723,8,In Process,Pothole,32.7480996,-117.11951,9
2021,Mar,2021-03-20,,,,3286724,8,In Process,Pothole,32.8323327,-117.26501,1
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286740,2,Closed,Pothole,32.8205808,-117.16662,6
2021,Mar,2021-03-20,,,,3286743,8,In Process,Pothole,32.5545883,-117.04406,8
2021,Mar,2021-03-20,,,,3286752,8,In Process,Pothole,32.7501392,-117.12218,9
2021,Mar,2021-03-20,,,,3286759,8,In Process,Pothole,32.9091684,-117.13145,6
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286770,2,Closed,Pothole,32.923264,-117.13702,6
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286826,2,Closed,Pothole,32.6718584,-117.04508,4
2021,Mar,2021-03-20,,,,3286828,8,In Process,Pothole,32.6704645,-117.04711,4
2021,Mar,2021-03-20,,,,3286850,8,In Process,Pothole,32.7513581,-117.09663,9
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286853,2,Closed,Pothole,32.7475881,-117.22136,2
2021,Mar,2021-03-20,2021,Mar,2021-03-22,3286854,2,Closed,Pothole,32.7475801,-117.22159,2
2021,Mar,2021-03-20,,,,3286857,8,In Process,Pothole,32.8093741,-117.16021,6
2021,Mar,2021-03-20,,,,3286872,8,In Process,Pothole,32.9810339,-117.07484,5
2021,Mar,2021-03-20,,,,3286873,8,In Process,Pothole,32.7234162,-117.13262,3
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3286940,1,Closed,Pothole,32.8002584,-117.15417,7
2021,Mar,2021-03-21,,,,3287009,8,In Process,Pothole,32.7496169,-117.15342,3
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287015,1,Closed,Pothole,32.7632678,-117.10732,9
2021,Mar,2021-03-21,,,,3287033,8,In Process,Pothole,32.7483797,-117.15623,3
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287036,1,Closed,Pothole,32.7487843,-117.15346,3
2021,Mar,2021-03-21,,,,3287037,8,In Process,Pothole,32.7786125,-117.06228,9
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287040,1,Closed,Pothole,32.7810757,-117.06461,7
2021,Mar,2021-03-21,,,,3287122,8,In Process,Pothole,32.7355867,-117.22967,2
2021,Mar,2021-03-21,,,,3287133,8,In Process,Pothole,32.7982883,-117.14042,7
2021,Mar,2021-03-21,,,,3287187,8,In Process,Pothole,32.7567613,-117.1986,3
2021,Mar,2021-03-21,,,,3287258,8,In Process,Pothole,32.9474556,-117.10524,5
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287271,1,Closed,Pothole,32.801431,-117.15413,7
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287278,1,Closed,Pothole,32.9055884,-117.13468,6
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287282,1,Closed,Pothole,32.9506414,-117.1076,5
2021,Mar,2021-03-21,,,,3287329,7,In Process,Pothole,32.8039049,-117.24,2
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287346,1,Closed,Pothole,32.8112214,-117.25346,2
2021,Mar,2021-03-21,,,,3287372,7,In Process,Pothole,32.7106012,-117.15432,3
2021,Mar,2021-03-21,,,,3287379,7,In Process,Pothole,32.9169686,-117.13705,6
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287384,1,Closed,Pothole,32.8018285,-117.07739,7
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287385,1,Closed,Pothole,32.8057468,-117.07888,7
2021,Mar,2021-03-21,,,,3287386,7,In Process,Pothole,32.8040007,-117.079,7
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287388,1,Closed,Pothole,32.8027883,-117.07867,7
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287401,1,Closed,Pothole,32.7918239,-117.09798,7
2021,Mar,2021-03-21,,,,3287410,7,In Process,Pothole,32.7294457,-117.04926,4
2021,Mar,2021-03-21,,,,3287467,7,In Process,Pothole,32.7884194,-117.09962,7
2021,Mar,2021-03-21,2021,Mar,2021-03-23,3287469,2,Closed,Pothole,32.791263,-117.09819,7
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287494,1,Closed,Pothole,32.7312965,-117.25309,2
2021,Mar,2021-03-21,,,,3287536,7,In Process,Pothole,32.9811022,-117.23571,1
2021,Mar,2021-03-21,,,,3287537,7,In Process,Pothole,32.9798786,-117.25361,1
2021,Mar,2021-03-21,,,,3287538,7,In Process,Pothole,32.9796656,-117.2547,1
2021,Mar,2021-03-21,,,,3287539,7,In Process,Pothole,32.7590376,-117.11931,3
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287562,1,Closed,Pothole,32.5719716,-116.9979,8
2021,Mar,2021-03-21,,,,3287573,7,In Process,Pothole,32.7887449,-117.0954,7
2021,Mar,2021-03-21,,,,3287575,7,In Process,Pothole,32.5607208,-116.97955,8
2021,Mar,2021-03-21,,,,3287577,7,In Process,Pothole,32.5607166,-116.97955,8
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287579,1,Closed,Pothole,32.7703005,-117.04694,9
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287585,1,Closed,Pothole,32.8002063,-117.19561,2
2021,Mar,2021-03-21,2021,Mar,2021-03-23,3287588,2,Closed,Pothole,33.0179226,-117.071,5
2021,Mar,2021-03-21,,,,3287610,7,In Process,Pothole,32.5629365,-117.04928,8
2021,Mar,2021-03-21,,,,3287616,7,In Process,Pothole,32.8543463,-117.20597,1
2021,Mar,2021-03-21,,,,3287619,7,In Process,Pothole,32.8538501,-117.20583,1
2021,Mar,2021-03-21,,,,3287622,7,In Process,Pothole,32.8524087,-117.20561,1
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287639,1,Closed,Pothole,32.7020214,-117.13545,8
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287640,1,Closed,Pothole,32.7017409,-117.1357,8
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287643,1,Closed,Pothole,32.7008042,-117.13663,8
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287644,1,Closed,Pothole,32.6992406,-117.13813,8
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287646,1,Closed,Pothole,32.6968283,-117.1381,8
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287654,1,Closed,Pothole,32.7771416,-117.06764,9
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287655,1,Closed,Pothole,32.7780616,-117.06717,9
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287656,1,Closed,Pothole,32.7781916,-117.06709,9
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287657,1,Closed,Pothole,32.7783049,-117.067,9
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287658,1,Closed,Pothole,32.7785216,-117.06685,9
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287659,1,Closed,Pothole,32.778605,-117.06679,9
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287660,1,Closed,Pothole,32.7787883,-117.06668,9
2021,Mar,2021-03-21,,,,3287664,7,In Process,Pothole,32.7960446,-117.02255,7
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287688,1,Closed,Pothole,32.7533575,-117.05814,4
2021,Mar,2021-03-21,,,,3287708,7,In Process,Pothole,32.7422669,-117.18275,2
2021,Mar,2021-03-21,,,,3287711,7,In Process,Pothole,32.8161929,-117.1802,6
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287712,1,Closed,Pothole,32.9123087,-117.14527,6
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287714,1,Closed,Pothole,32.9131683,-117.14159,6
2021,Mar,2021-03-21,,,,3287715,7,In Process,Pothole,32.9193195,-117.12507,6
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287723,1,Closed,Pothole,32.7662772,-117.15909,7
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287725,1,Closed,Pothole,32.7667982,-117.15818,7
2021,Mar,2021-03-21,2021,Mar,2021-03-21,3287737,0,Referred,Pothole,32.7550395,-117.1583,3
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287739,1,Closed,Pothole,32.8251645,-117.20618,2
2021,Mar,2021-03-21,,,,3287753,7,In Process,Pothole,32.6979938,-117.13934,8
2021,Mar,2021-03-21,2021,Mar,2021-03-25,3287754,4,Closed,Pothole,32.9530426,-117.22427,1
2021,Mar,2021-03-21,,,,3287756,7,In Process,Pothole,32.9187397,-117.13325,6
2021,Mar,2021-03-21,2021,Mar,2021-03-22,3287765,1,Closed,Pothole,32.7756483,-117.1539,7
2021,Mar,2021-03-21,,,,3287769,7,In Process,Pothole,32.6967995,-117.09447,4
2021,Mar,2021-03-21,2021,Mar,2021-03-21,3287776,0,Referred,Pothole,32.9797355,-117.25285,1
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3287809,0,Closed,Pothole,32.8269654,-117.15179,6
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3287851,0,Referred,Pothole,32.8015313,-117.18511,6
2021,Mar,2021-03-22,,,,3287857,7,In Process,Pothole,32.9371518,-117.12712,6
2021,Mar,2021-03-22,,,,3287883,7,In Process,Pothole,32.7591617,-117.08685,9
2021,Mar,2021-03-22,,,,3287887,7,In Process,Pothole,32.7628524,-117.08923,9
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3287889,0,Closed,Pothole,32.7629063,-117.12332,3
2021,Mar,2021-03-22,,,,3288032,7,In Process,Pothole,32.8343539,-117.18709,6
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288035,0,Closed,Pothole,32.8301451,-117.191,6
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288036,0,Closed,Pothole,32.8294785,-117.19088,6
2021,Mar,2021-03-22,,,,3288040,7,In Process,Pothole,32.8371421,-117.19568,6
2021,Mar,2021-03-22,,,,3288043,7,In Process,Pothole,32.832892,-117.20082,6
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288044,0,Closed,Pothole,32.8311233,-117.20167,6
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288106,0,Closed,Pothole,32.766324,-117.12264,3
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288107,0,Closed,Pothole,32.8203555,-117.17152,6
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288113,0,Closed,Pothole,32.7872455,-117.11821,7
2021,Mar,2021-03-22,,,,3288156,7,In Process,Pothole,32.7158803,-117.0533,4
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288190,0,Referred,Pothole,32.9390013,-117.22528,1
2021,Mar,2021-03-22,,,,3288755,6,In Process,Pothole,32.5546223,-117.04404,8
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288215,0,Closed,Pothole,32.5605783,-116.96247,8
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288238,0,Closed,Pothole,32.8018625,-117.25181,2
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3288258,1,Closed,Pothole,32.7465735,-117.14327,3
2021,Mar,2021-03-22,,,,3288309,7,In Process,Pothole,32.8438964,-117.26672,1
2021,Mar,2021-03-22,,,,3288352,7,In Process,Pothole,32.8359497,-117.17392,6
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288388,0,Closed,Pothole,32.7895567,-117.10793,7
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288405,0,Referred,Pothole,32.7214686,-117.09405,4
2021,Mar,2021-03-22,,,,3288432,7,In Process,Pothole,32.566554,-116.97969,8
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3288456,1,Closed,Pothole,32.7456714,-117.21646,2
2021,Mar,2021-03-22,,,,3288467,6,In Process,Pothole,32.8327231,-117.14604,6
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288478,0,Closed,Pothole,32.5675156,-116.93806,0
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288480,0,Closed,Pothole,32.6859602,-117.12545,8
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288500,0,Closed,Pothole,32.7604616,-117.06464,9
2021,Mar,2021-03-22,,,,3288503,6,In Process,Pothole,32.7523334,-117.06642,9
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288506,0,Closed,Pothole,32.7604116,-117.06499,9
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3288511,0,Closed,Pothole,32.7602166,-117.06535,9
2021,Mar,2021-03-22,,,,3288513,6,In Process,Pothole,32.7488466,-117.0793,9
2021,Mar,2021-03-22,,,,3288525,6,In Process,Pothole,32.7957508,-117.02798,7
2021,Mar,2021-03-22,,,,3288534,6,In Process,Pothole,32.8002871,-117.01441,7
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3288549,1,Closed,Pothole,32.9163903,-117.23708,1
2021,Mar,2021-03-22,,,,3288557,6,In Process,Pothole,32.7841508,-117.09758,7
2021,Mar,2021-03-22,,,,3288565,6,In Process,Pothole,32.7923416,-117.24262,2
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3288566,1,Closed,Pothole,32.7815497,-117.10075,7
2021,Mar,2021-03-22,,,,3288606,6,In Process,Pothole,32.7092331,-117.15464,3
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3288615,1,Closed,Pothole,32.7104343,-117.08652,4
2021,Mar,2021-03-22,,,,3288654,6,In Process,Pothole,32.7497609,-117.17247,3
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3288655,1,Closed,Pothole,32.7420176,-117.18325,2
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3288719,1,Closed,Pothole,32.716891,-117.07487,4
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3288720,1,Closed,Pothole,32.9500665,-117.10699,5
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3288721,1,Closed,Pothole,32.7160654,-117.07493,4
2021,Mar,2021-03-22,,,,3288727,6,In Process,Pothole,32.7151539,-117.07501,4
2021,Mar,2021-03-22,,,,3288759,6,In Process,Pothole,32.5576438,-117.04799,8
2021,Mar,2021-03-22,,,,3288772,6,In Process,Pothole,32.5552166,-117.04451,8
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3288903,1,Closed,Pothole,32.9798318,-117.25362,1
2021,Mar,2021-03-22,,,,3288910,6,In Process,Pothole,32.7440449,-117.09672,9
2021,Mar,2021-03-22,,,,3288955,6,In Process,Pothole,32.717473,-117.14584,3
2021,Mar,2021-03-22,,,,3289028,6,In Process,Pothole,32.7411885,-117.1866,2
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289033,1,Closed,Pothole,32.7900658,-117.10648,7
2021,Mar,2021-03-22,,,,3289119,6,In Process,Pothole,32.7197877,-117.14635,3
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289158,1,Closed,Pothole,32.901354,-117.22308,1
2021,Mar,2021-03-22,,,,3289159,6,In Process,Pothole,32.7633128,-117.10735,9
2021,Mar,2021-03-22,,,,3289173,6,In Process,Pothole,32.8275966,-117.27606,1
2021,Mar,2021-03-22,,,,3289178,6,In Process,Pothole,32.8299592,-117.27595,1
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289184,1,Closed,Pothole,32.7359804,-117.07959,4
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289194,1,Closed,Pothole,32.8106096,-117.24781,2
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289201,1,Closed,Pothole,32.6689986,-117.05376,4
2021,Mar,2021-03-22,,,,3289239,6,In Process,Pothole,32.7996764,-117.1546,7
2021,Mar,2021-03-22,2021,Mar,2021-03-25,3289240,3,Closed,Pothole,32.7680146,-117.04708,9
2021,Mar,2021-03-22,2021,Mar,2021-03-22,3289241,0,Referred,Pothole,32.713155,-117.1436,8
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289243,1,Closed,Pothole,32.8021611,-117.21402,2
2021,Mar,2021-03-22,,,,3289262,6,In Process,Pothole,32.7489845,-117.13447,3
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289265,1,Closed,Pothole,32.7480961,-117.15648,3
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289280,1,Closed,Pothole,32.7317866,-117.25294,2
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289283,1,Closed,Pothole,32.7732713,-117.15419,7
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289290,1,Closed,Pothole,32.7503612,-117.12393,3
2021,Mar,2021-03-22,,,,3289310,6,In Process,Pothole,32.9127684,-117.14384,6
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289316,1,Closed,Pothole,32.8012931,-117.04948,7
2021,Mar,2021-03-23,,,,3290391,5,In Process,Pothole,32.8299499,-117.27591,1
2021,Mar,2021-03-22,,,,3289318,6,In Process,Pothole,32.8107598,-117.2478,2
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289320,1,Closed,Pothole,32.8124906,-117.25055,2
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289321,1,Closed,Pothole,32.8129883,-117.25043,2
2021,Mar,2021-03-22,2021,Mar,2021-03-23,3289342,0,Referred,Pothole,32.7227147,-117.15981,3
2021,Mar,2021-03-23,,,,3289348,6,In Process,Pothole,32.5546106,-117.04408,8
2021,Mar,2021-03-23,,,,3289373,6,In Process,Pothole,32.8086039,-117.14669,7
2021,Mar,2021-03-23,,,,3289374,6,In Process,Pothole,32.8096457,-117.14306,7
2021,Mar,2021-03-23,,,,3289375,6,In Process,Pothole,32.8096389,-117.14308,7
2021,Mar,2021-03-23,,,,3289376,6,In Process,Pothole,32.7982747,-117.14512,7
2021,Mar,2021-03-23,,,,3289408,6,In Process,Pothole,32.6951081,-117.02988,4
2021,Mar,2021-03-23,,,,3289432,6,In Process,Pothole,32.8096637,-117.14754,6
2021,Mar,2021-03-23,,,,3289464,6,In Process,Pothole,32.9799186,-117.25376,1
2021,Mar,2021-03-23,2021,Mar,2021-03-26,3289509,3,Closed,Pothole,32.8827671,-117.15671,6
2021,Mar,2021-03-23,,,,3289513,6,In Process,Pothole,32.7763023,-117.05221,9
2021,Mar,2021-03-23,2021,Mar,2021-03-23,3289533,0,Closed,Pothole,32.6926055,-117.0734,4
2021,Mar,2021-03-23,,,,3289537,6,In Process,Pothole,32.5548734,-116.94267,8
2021,Mar,2021-03-23,,,,3289545,6,In Process,Pothole,32.5681983,-117.0141,8
2021,Mar,2021-03-23,2021,Mar,2021-03-23,3289585,0,Closed,Pothole,32.7762372,-117.25241,2
2021,Mar,2021-03-23,,,,3289586,6,In Process,Pothole,32.7762437,-117.25229,2
2021,Mar,2021-03-23,,,,3289588,6,In Process,Pothole,32.8016108,-117.24103,2
2021,Mar,2021-03-23,,,,3289611,6,In Process,Pothole,32.800253,-117.15475,7
2021,Mar,2021-03-23,2021,Mar,2021-03-23,3289653,0,Closed,Pothole,32.7503057,-117.14625,3
2021,Mar,2021-03-23,2021,Mar,2021-03-23,3289661,0,Closed,Pothole,32.770527,-117.15476,7
2021,Mar,2021-03-23,,,,3289799,6,In Process,Pothole,32.5535331,-116.98843,8
2021,Mar,2021-03-23,,,,3289848,6,In Process,Pothole,33.0244391,-117.08591,5
2021,Mar,2021-03-23,,,,3289851,6,In Process,Pothole,32.894279,-117.14906,6
2021,Mar,2021-03-23,2021,Mar,2021-03-23,3289879,0,Closed,Pothole,32.6891333,-117.05833,4
2021,Mar,2021-03-23,2021,Mar,2021-03-25,3289917,2,Closed,Pothole,32.5631221,-117.0479,8
